Unnamed: 0,Rank,COE_score,Farm,weight_(lbs.),High_bid,Total_value,Company,Farmer/Rep.,Altitude,Country,Year,City,Region,Coffee_characteristics,Flavor,Acidity,Process,Variety,Coffee Growing Area,Farm_size,country
241,14,87.9,Cayaguanca 2018 – J. Raul Rivera S.A. De C.V.,,$14.90/lb,"$5,811.00",Brew92 Cafe & Roastery,J. Raul Rivera S.A. De C.V.,1650,El Salvador,2018,Chalatenango,ALOTEPEC-METAPAN,"Complex, smooth, silky","Berry, fruit, citrus, mango, wine, nectarine, tropical fruits, floral","Lively, crisp, tartaric",Natural,Pacamara,,,El Salvador
242,15,87.8,Las Palmas 2018 – Las Palmas,,$7.50/lb,"$6,847.50",Campos Coffee,"Agricafe, S.A. De C.V.",1500-1550,El Salvador,2018,Usulutan,TECAPA CHINAMECA,"Smooth, creamy, complex, sweet, long finish","Refreshing, citrus, lemon, orange, sweet , honey, rose water, berry, citrus","Bright, citric, structured, malic",Washed,Bourbón Pacas,,,El Salvador
243,16,87.53,La Montañita 2018 – Antonio Rene Aguilar Lemus,,$7.10/lb,"$11,842.80","GSC International Co., Ltd. / Shanghai Borong International Trading Co., Ltd – China",Antonio Rene Aguilar Lemus,,El Salvador,2018,Chalatenango,ALOTEPEC-METAPAN,"Sweet, round, juicy","Milk chocolate, berry, citrus, peach, apple, cranberry, grape","Complex, bright, tartaric, citric",Honey,Pacamara,,,El Salvador
244,17,87.4,El Optimismo 2018 – Lucia Martinez De Zepeda,,$7.00/lb,"$11,340.00",Some Fusion,Lucia Martinez De Zepeda,1550,El Salvador,2018,Usulutan,ALOTEPEC-METAPAN,"Round, harmonious, long and sweet finish","Apricot, orange, peach, sugarcane, dried florals, plum, apple","Malic, complex, bright, clear, citric",Washed,Bourbón,,,El Salvador
245,18,87.33,"La-Concordia-2018 – Agropecuaria La Concordia, S.A. De C.V.",,$7.00/lb,"$22,701.00",Kaffebrenneriet As,"Agropecuaria La Concordia, S.A. De C.V.",1450-1600,El Salvador,2018,La Libertad,EL BALSAMO-QUEZALTEPEQUE,"Round, smooth, sugarcane","Floral, fruit, honey, sugar cane, vanilla, mango, chocolate, caramel","Citric, malic, clear crisp",Washed,Bourbón,,,El Salvador
246,19,87.27,"La Guatuza 2018 – Agricafe, S.A. De C.V.",,$9.40/lb,"$8,563.40",Terarosa (Haksan Co.Ltd),"Agricafe, S.A. De C.V.",1500-1550,El Salvador,2018,Usulutan,TECAPA CHINAMECA,"Round, buttery, long, sweet","Honeydew melon, orange juice, celery, cucumber, sugar cane, vanilla, fruit","Citric, malic, transparent",Washed,Pacas,,,El Salvador
247,20,87.17,Milagro El Cerro 2018 – Atilio Zepeda Magaña,,$7.60/lb,"$5,244.00","Coffee Me Up (Korea), Cupper’s High",Atilio Zepeda Magaña,1520-1650,El Salvador,2018,Ahuachapan,APANECA-ILAMATEPEC,"Round, big, harmonious","Plum, concord grape, rose, raspberry, mango, caramel, milk chocolate, cedar","Citric, malic, clear, crisp",Honey,Pacamara,,,El Salvador
248,21,87.17,"San Emilio 2018 – Golagri, S.A. De C.V.",,$13.00/lb,"$13,286.00",Blossom Valley Intl,"Golagri, S.A. De C.V.","1,000-1,400",El Salvador,2018,La Libertad,EL BALSAMO-QUEZALTEPEQUE,"Round, heavy, dry, sweet","Spice, cedar,tobacco, berry, tangerine skin, chocolate, lemongrass, caramel","Transparent, refined, citric, crisp, bright",Washed,Bourbón,,,El Salvador
249,22,87.13,Los Pirineos 2018 – Los Pirineos,,$7.50/lb,"$6,622.50","Wataru & Co., Ltd.","Agricafe, S.A. De C.V.",1350-1550,El Salvador,2018,Usulutan,TECAPA CHINAMECA,"Balanced, creamy, smooth","Floral, wine, spice, fruit, berry, peach, blackberry, flower","Citric, bright, complex",Honey,Pacamara,,,El Salvador
250,23,87.07,Buena Fe 2018 – Jorge Alberto Recinos Rodriguez,,$8.30/lb,"$6,540.40",Kyokuto Fadie Corporation,Jorge Alberto Recinos Rodriguez,1750,El Salvador,2018,Chalatenango,ALOTEPEC-METAPAN,"Round, smooth, velvety","Apricot, caramel, honey, cinnamon, sweet clove, lemon floral","Malic, citric, complex",Honey,Pacamara,,,El Salvador
251,24,86.97,"La Cumbre 2018 – Agricafe, S.A. De C.V.",,$6.90/lb,"$5,478.60","Wataru & Co., Ltd.","Agricafe, S.A. De C.V.",1500-1590,El Salvador,2018,Usulutan,TECAPA CHINAMECA,"Silky, smooth, juicy, long","Vanilla, caramel, fruit, peach, spice, honey, plum","Malic, complex, transparent, ",Washed,Bourbón Pacas,,,El Salvador
252,25,86.93,Los Robles 2018 – Hector Manuel Velasquez Guzman,,$7.10/lb,"$6,865.70",Kyokuto Fadie Corporation,Hector Manuel Velasquez Guzman,1650-1890,El Salvador,2018,San Salvador,ALOTEPEC-METAPAN,"Long, dry, silky, velvety","Caramel, milk chocolate, orange, peach, sugarcane, apricot","Bright, citric, malic, lively",Washed,Pacamara,,,El Salvador
253,26,86.93,Peña Redonda 2018 – Carlos Mauricio Lemus Landaverde,,$6.90/lb,"$12,075.00",Honu Kato Coffee Inc.,Carlos Mauricio Lemus Landaverde,1400-1500,El Salvador,2018,Chalatenango,EL BALSAMO-QUEZALTEPEQUE,"Smooth, juicy, balanced, round","Fruit, berry, citrus, black tea, sugarcane, milk chocolate, peach, apple cinnamon","Crisp, citric, malic, bright",Honey,Pacamara,,,El Salvador
254,27,86.9,"Las Delicias 2018 – Cafino, S.A. De C.V.",,$7.00/lb,"$15,505.00",Sulalat Coffee Trading,"Cafino, S.A. De C.V.",1600-1900,El Salvador,2018,Santa Ana,APANECA-ILAMATEPEC,"Creamy, caramel, tannic","Plum, dark chocolate, fruit,dried rose, blood orange, spice, cedar, peach","Malic, citric, complex, bright",Natural,Pacamara SL-28,,,El Salvador
255,28,86.8,Los Tres Potros 2018 – Nora Silvia Cabezas De Mendez,,$7.71/lb,"$5,273.64","TRES CABEZAS GmbH Berlin,
List & Beisler GmbH, Hamburg",Nora Silvia Cabezas De Mendez,,El Salvador,2018,Ahuachapan,APANECA-ILAMATEPEC,"Silky, smooth, round, structured, sweet","Dark chocolate, tobacco, cedar, berry, caramel, toffee, sugarcane, chocolate","Citric, crisp, complex, malic",Natural,Pacamara,,,El Salvador
256,29,86.67,Esquipulas 2018 – Fernando Lima Y Compañia,,$7.00/lb,"$5,866.00","Wataru & Co., Ltd.",Fernando Lima Y Compañia,1400,El Salvador,2018,Santa Ana,APANECA-ILAMATEPEC,"Round, smooth, molasses","Citrus, cedar, vanilla, sugarcane, floral, dark chocolate, caramel ","Crisp, bright, malic",Washed,Bourbón,,,El Salvador
257,30,86.47,"La Guachoca 2018 – Exportadora Pacas Martinez, S.A. De C.V.",,$6.80/lb,"$6,908.80",Honu Kato Coffee Inc.,"Exportadora Pacas Martinez, S.A. De C.V.",1445-1652,El Salvador,2018,Santa Ana,APANECA-ILAMATEPEC,"Round, big, sweet, long finish","Chocolate, strawberry, citrus, sugarcane, orange, papaya, fruit, vanilla","Crisp, clear, citric, malic, bright",Natural,Bourbón,,,El Salvador
258,31,86.43,Colombia 2018 – Rafael Gerardo Caceres Chavez,,$7.40/lb,"$4,314.20",Mokka Specialty Coffee,Rafael Gerardo Caceres Chavez,1200-1800,El Salvador,2018,Santa Ana,APANECA-ILAMATEPEC,"Round, structured, heavy","Dark chocolate, caramel, citrus, cedar, peach, berry, grapes","Complex, structured, tartaric",Natural,Pacamara,,,El Salvador
259,32,86.4,"Las Laderas 2018 – Zapotal, Sociedad Anonima De Capital Variable.",,$6.90/lb,"$7,817.70","Wataru & Co., Ltd.","Zapotal, Sociedad Anonima De Capital Variable.",1400-1800,El Salvador,2018,Santa Ana,APANECA-ILAMATEPEC,"Smooth, round, cookies, complex","Milk chocolate, citrus, berry, floral, multi-dimensional, chocolate, molasses","Citric, malic, tartaric, bright, complex, transparent",Washed,Pacamara,,,El Salvador
260,33,86.37,Nazareth 2018 – Mario Ernesto Acosta Oertel,,$7.00/lb,"$7,574.00",Jubean Coffee,Mario Ernesto Acosta Oertel,1480-1700,El Salvador,2018,Ahuachapan,APANECA-ILAMATEPEC,"Big, smooth, juicy","Red apple, red grapes, milk chocolate, sugarcane, vanilla, mango, citrus","Crisp, bright, citric, tartaric",Natural,Bourbón,,,El Salvador
261,34,86.37,La Dalia 2018 – Carlos Roberto Jesus De Praga Guillen Chacon,,$6.90/lb,"$7,038.00",Honu Kato Coffee Inc.,Carlos Roberto Jesus De Praga Guillen Chacon,1400,El Salvador,2018,Ahuachapan,APANECA-ILAMATEPEC,"Round, sugarcane, sweet and long aftertaste","Fruit, citrus, berry, peach, berry, toffee, raspberry, red apple","Citric, complex, crisp, bright",Natural,Pacamara,,,El Salvador
262,35,86.37,Atzumpa 2018 – Andres Arturo Acosta Rodriguez,,$6.90/lb,"$6,693.00","Wataru & Co., Ltd.",Andres Arturo Acosta Rodriguez,1260-1350,El Salvador,2018,Ahuachapan,APANECA-ILAMATEPEC,"Creamy, smooth, long juicy finish","Dark chocolate, spice, tobacco, cedar, citrus, chocolate, floral","Citric, bright, complex",Natural,Bourbón,,,El Salvador
263,36,86.33,La Esmeralda 1 2018 – Oscar Roberto Murgas Linares,,$6.80/lb,"$6,664.00",Honu Kato Coffee Inc.,Oscar Roberto Murgas Linares,1300-1400,El Salvador,2018,Ahuachapan,APANECA-ILAMATEPEC,"Round, creamy, dry","Floral, berry, jasmine, orange, wine, brown sugar, peach, orange","Structured, tangerine",Honey,Pacamara,,,El Salvador
264,37,86.23,Himalaya 2018 – Mauricio Arturo Salaverria Caceres,,$7.30/lb,"$10,190.80","Wataru & Co., Ltd.",Mauricio Arturo Salaverria Caceres,1500,El Salvador,2018,Ahuachapan,Apaneca,"Smooth, round, sweet","Fruit, milk chocolate, caramel, cedar, lemon, citrus","Grapefruit, citric, malic",Natural,Maragogype Pacamara,,,El Salvador
265,38,86.1,San Carlos Ii/El Coro 2018 – Asociacion Cooperativa De Produccion Agropecuaria San Carlos Dos De R.L.,,$7.20/lb,"$4,881.60",Nippon Coffee Trading,Asociacion Cooperativa De Produccion Agropecuaria San Carlos Dos De R.L.,1600,El Salvador,2018,Morazan,APANECA-ILAMATEPEC,"Silky, sweet","Peach, apricot, cranberry, vanilla, sugarcane, peach, green grape","Citric, malic, bright, clean",Honey,Pacamara,,,El Salvador
266,1a,90.57,SANTA ROSA,341.69,$63.10,"$21,560.64","Maruyama Coffee, Sarutahiko Coffee, itoya coffee, Mesh Coffee",J. RAUL RIVERA S.A. DE C.V.,"1,600.00 meters",El Salvador,2019,,ALOTEPEC-METAPAN,"Long lingering aftertaste, big mouthfeel, improved as cooled, transparent, clean, exotic","Black tea, black currant, dark chocolate, blueberry, slight jasmine, jammy, strawberry, orange peel, lychee, cognac, wine","Structured, refined, elegant",Honey,Pacamara,,,El Salvador
267,1b,90.57,SANTA ROSA,264.55,$64.00,"$16,931.20",Wataru for ROKUMEI COFFEE CO.,J. RAUL RIVERA S.A. DE C.V.,,El Salvador,2019,,ALOTEPEC-METAPAN,"Long lingering aftertaste, big mouthfeel, improved as cooled, transparent, clean, exotic","Black tea, black currant, dark chocolate, blueberry, slight jasmine, jammy, strawberry, orange peel, lychee, cognac, wine","Structured, refined, elegant",Honey,Pacamara,,,El Salvador
268,2a,90.37,LOS PIRINEOS,719.39,$26.30,"$18,919.96",Saza Coffee,AGRICAFE S.A. DE C.V.,1550 MSNM,El Salvador,2019,,TECAPA CHINAMECA,"Well structured, complex, aftertaste is long and sweet, tannic finish, well layered, well structured","Red currant, oolong, jasmine, peach, milk chocolate, vanilla, marzipan, berry, rose, apricot, cocoa, pomelo, cane sugar","Very bright, clear, transparent",Washed,Bourbón,,25 mz,El Salvador
269,2b,90.37,LOS PIRINEOS,595.25,$27.10,"$16,131.28",HoneyCoffee (Izaki Coffee Co. Ltd),AGRICAFE S.A. DE C.V.,1550 MSNM,El Salvador,2019,,TECAPA CHINAMECA,"Well structured, complex, aftertaste is long and sweet, tannic finish, well layered, well structured","Red currant, oolong, jasmine, peach, milk chocolate, vanilla, marzipan, berry, rose, apricot, cocoa, pomelo, cane sugar","Very bright, clear, transparent",Washed,Bourbón,,,El Salvador
270,3,89.93,LA ESPERANZA,871.80,$39.50,"$34,436.10",Fisher Coffee / Latorre & Dutch Coffee,INVERSIONES SANTONANO S.A. DE C.V.,"1,000-1,750 masl",El Salvador,2019,,APANECA-ILAMATEPEC,"Transparent, delicate, subtle, elegant, silky mouthfeel, super long finish with strawberries and nuts, juicy finish","Cardamom, coriander seeds, jasmine, strawberry, citrus, lemongrass, floral, sugarcane, sweet nuts, earl grey, peach, lime, tea rose","Structured, silky, smooth",Honey,Bernardina,,87.5 hectares,El Salvador
271,4,89.93,EL CIPRESAL,863.80,$12.10,"$10,451.98","namusairo coffee, lowkey coffee, vincent van coffee, el cafe coffee roasters",GONZALO ANTONIO TICAS REYES,1650 msnm,El Salvador,2019,,ALOTEPEC-METAPAN,"Creamy mouthfeel, coating, balanced, lingering, long aftertaste, sweet, harmonious, consistent","Dark fruits, plum, nougat, blueberry jam, kiwi, caramel, tamarind, sweet cinnamon, pomegranate, red currant, grapefruit","Bright, juicy, citric, malic, complex, sparkling, vibrant",Washed,Pacamara,,2 manzanas,El Salvador
272,5,89.29,DON OCTAVIO,790.53,$15.30,"$12,095.11","UCC Ueshima Coffee Co., Ltd.",JOSE OCTAVIO UMAA VALDIVIESO,,El Salvador,2019,,ALOTEPEC-METAPAN,"Silky mouthfeel, smooth, consistent, full, caramel, prunes, juicy, improved as cools","Dark chocolate, blueberry, dry fruits, fig, butterscotch, fudge, apple, tangerine, molasses, black tea, nutmeg, grape, caramel","Very crisp, pointed, tartaric, structured",Honey,Pacamara,,,El Salvador
273,6,89.07,SAN RAFAEL 1,735.53,$19.80,"$14,563.49",Sulalat Coffee Trading,ROBERTO SAMUEL ULLOA VILANOVA,1800 MSNM,El Salvador,2019,,APANECA-ILAMATEPEC,"Long lingering aftertaste, big mouthfeel, improved as cooled, transparent, clean, exotic","Black tea, black currant, dark chocolate, blueberry, slight jasmine, jammy, strawberry, orange peel, lychee, cognac, wine","Structured, refined, elegant",Natural,Pacamara,,14 mz,El Salvador
274,7,88.94,PEÑA REDONDA,"1,338.77",$13.20,"$17,671.76",Camel Step Roasters,CARLOS MAURICIO LEMUS LANDAVERDE,,El Salvador,2019,,ALOTEPEC-METAPAN,"Well structured, complex, aftertaste is long and sweet, tannic finish, well layered, well structured","Red currant, oolong, jasmine, peach, milk chocolate, vanilla, marzipan, berry, rose, apricot, cocoa, pomelo, cane sugar","Very bright, clear, transparent",Natural,Pacamara,,,El Salvador
275,8,88.78,LAS DELICIAS,"1,006.08",$12.20,"$12,274.18",Camel Step Roasters,CAFINO S.A. DE C.V.,1600-1900 masl,El Salvador,2019,,APANECA-ILAMATEPEC,"Creamy, buttery, round, elegant, long juicy aftertaste","Dark chocolate, pie spices, milk chocolate, pecan nuts, stone fruits, caramelized sugar, raspberry, prunes, good fresh herbs, black tea, pears, red apple, creamy dense cocoa","Bright and crisp, elegant",Natural,Pacamara,,,El Salvador
276,9,88.59,LAS PALMAS,"1,620.33",$10.10,"$16,365.33",Solberg & Hansen As,AGRICAFE S.A. DE C.V.,1550 MSNM,El Salvador,2019,"Cantón San José, Berlín, Usulután",TECAPA CHINAMECA,"Silky, smooth, long and velvety mouthfeel, round and harmonious finish","Fig, red grape, orange, stone fruits, lemon, peach, mango, dark chocolate, black cherry, molasses","Bright, malic, vivid, tartaric, citric, complex, crisp",Honey,Pacamara,,31.37 mz,El Salvador
277,10,88.04,EL ANONO,"2,170.44",$8.10,"$17,580.56","THE DRIP CO., LTD.",SANDRA BEATRIZ LEMUS DE AVELAR,,El Salvador,2019,,ALOTEPEC-METAPAN,"Balanced, Transparent, Refined, Chocolate, Floral, Refined, Transparent, Sweet, Transparent, Solid ","Berries, dark chocolate, plum, mango, Cherry-floral,Malt, stone fruit, Cranberry, red grape, Lemon grass, Blackcurrant, black tea, Ripe green apple, vanilla, caramel, orange","complex, transparent, refined, structured, citric, sweet ",Honey,Pacamara,,,El Salvador
278,11,88.01,LAS BRUMAS,760.53,$10.00,"$7,605.30","Orsir Coffee Co., Ltd.",JUAN JOSE ERNESTO MENENDEZ ARGUELLO,1750-1850 MSNM,El Salvador,2019,,APANECA-ILAMATEPEC,"Velvety mouthfeel, creamy, grape, long and transparent","Golden raisin, chocolate covered plum, black currant, caramel, fudgy, marzipan, sweet tobacco, puffed rice, orange, brandy, pineapple","Complex, bright, citric, tartaric",Washed,Kenya,,,El Salvador
279,12,87.96,LA BONITA,"1,355.77",$9.80,"$13,286.55",Kyokuto Fadie Corporation,NORELVIA ANGELICA ELIAS DE DIAZ,1800 MSNM,El Salvador,2019,,ALOTEPEC-METAPAN,"Creamy, Exotic, Sweet, Caramel, Chocolate, Floral, Sweet ","passion fruit, sugarcane, berry, caramel, peach, mango, vanilla, orange, Raspberry, citrus, fruit, red grape, stone fruits, grapefruit, Apricot, multi-dimensional","structured, clear, bright, citric, refined, crisp, pointed",Washed,Pacamara,,6.6 mz,El Salvador
280,13,87.93,MILEYDI,"1,641.33",$9.75,"$16,002.97","Campos Coffee &



Willoughbys Coffee & Tea",EVER LEONEL DIAZ PEREZ,1800 MSNM,El Salvador,2019,,ALOTEPEC-METAPAN,"Transparent, Creamy, Perfume, Consistant throughout ","citrus, floral, sugarcane, berry, floral, black tea, Orange, peach juice, cacao nibs, caramel, milk chocolate, Stonefruits, berries, green melon, white sugar, Apple crumble, prune ","citric, bright, crisp, transparent",Washed,Pacamara,,3 mz,El Salvador
281,14,87.81,LA BENDICION 2,833.66,$10.00,"$8,336.60",London Dairy Cafe,ROBERTO SAMUEL ULLOA RUSCONI,1600 MSNM,El Salvador,2019,,APANECA-ILAMATEPEC,"Butter, Creamy, Clarity, Sweet, well structured , edgy","cedar, Dry fruits, raisin, rum, blackcurrant, caramel, mango, spice, , berries, Blackberry brown sugar caramel, Blueberry jam, cherry, red grape juice","tartaric, round, balanced, sparkling, lingering, clear, Grape, malic, structured",Semi-Washed,Kenya,,6 mz,El Salvador
282,15,87.59,DIVINA PROVIDENCIA 5,958.94,$11.40,"$10,931.92","MUSEO Co.,LTD",ROBERTO SAMUEL ULLOA VILANOVA,1660 MSNM,El Salvador,2019,,APANECA-ILAMATEPEC,,"Melon, butter, vanilla, plum candy, dates, white wine, black cherry, honey, grape, sugarcane, milk chocolate, almond ","malic, bright, tartaric, Spices, clear",,Orange Bourbón,,12 mz,El Salvador
283,16,87.56,NAZARETH,793.66,$10.00,"$7,936.60","Wataru & Co., Ltd",CARLOS ERNESTO TADEO ACOSTA RODRIGUEZ,,El Salvador,2019,,APANECA-ILAMATEPEC,,"berry, grape, cashew, Lemon, lime, pomegranate, citrus, Yellow apple, black tea, white grape, Lemon grass, red currants, rhubarb","bright, citric, crisp, delicate, complex, Malic citric, Orange, Smooth, structured",Natural,Pacamara,,,El Salvador
284,17,87.47,COLOMBIA,699.39,$12.20,"$8,532.56",Sulalat Coffee Trading,RAFAEL GERARDO CACERES CHAVEZ,1200 masl - 1800 masl,El Salvador,2019,Chalchuapa - Santa Ana,APANECA-ILAMATEPEC,,"Cherry, mango, Red wine, strawberry, floral, orange, plum, blackberry, mango, Red grapefruit, black tea, cedar, blackcurrant, Dark cherry, raisin, Tamarinde, Raspberry","bright, transparent, structured, citric, pointed, crisp, structured, complex, clear ",Natural,Pacamara,,,El Salvador
285,18,87.38,SAN ANDRES,930.94,$15.10,"$14,057.19",MOMOS COFFEE,JOSE ALFREDO RECINOS DIAZ,,El Salvador,2019,,ALOTEPEC-METAPAN,,,,Natural,Pacamara,,,El Salvador
286,19,87.37,HIMALAYA,"1,127.36",$10.10,"$11,386.34",Rehm & Co. / Benecke Coffee GmbH & Co.,MAURICIO ARTURO SALAVERRIA CACERES,"1,500 m",El Salvador,2019,,APANECA-ILAMATEPEC,"Bright, Clarity, Creamy, Sweet ","Bright orange, apple, sweet tobacco, sugarcane, floral, vanilla, Tangarine, blueberry, Perfume, lychee, Cherry, fruit cocktail, Honey dew, dried mango, plum, vanilla, spice ","Balanced, bright, cacao crisp, elegant, crisp, Sparkling, complex ",Natural,Pacamara,,30 hectares,El Salvador
287,20,87.32,EL DERRUMBO,"1,132.36",$10.00,"$11,323.60","UCC Ueshima Coffee Co., Ltd.",VICENTE RAFAEL DIAZ VASQUEZ,1800 MSNM,El Salvador,2019,,ALOTEPEC-METAPAN,,"Balanced, bright, citric, elegant, malic, transparent, clear, complex, Juicy, Mellow, pointed, refined, structured, tartaric ",,Washed,Pacamara,,13 mz,El Salvador
288,21,87.29,LAS VENTANAS,"2,048.16",$8.20,"$16,794.91","Wataru & Co., Ltd",ELISA BEATRIZ AGUILAR LANDAVERDE,1600 masl ,El Salvador,2019,,ALOTEPEC-METAPAN,"Balanced, Bright, Clean, Sugar cane, Floral, Citrus, Balanced, Caramel, Chocolate, Clean, Refined","berry, vanilla, mango, multi-dimensional, Molasses, tropical fruit, cedar, caramel, fruit, floral, Rasberry,plum, dried fruit, peach, with caramel notes, lime, peach, Rose tea, caramel, berry, citrus, milk chocolate, orange ","bright, citric, transparent, red apple, tartaric, clear, Effervescent, Fruity",Honey,Pacamara,,,El Salvador
289,22,87.21,LOS PINOS,"1,900.88",$8.10,"$15,397.13",Honu Kato Coffee Inc.,NANCY MARIA LEMUS DE MORALES,,El Salvador,2019,,ALOTEPEC-METAPAN,"Refined, Chocolate, Some cacao nibs, Creamy, Balanced ","peach, pie spices, brown sugar, red grapes, Pomegranate, honey, Lemon tea,pink grape fruits, red fruits passion and forest fruit with a touch of citrus, pine, guava, cedar","bright, clear, complex, Perfume, malic, sparkling, round, tartaric ",Honey,Pacamara,,,El Salvador
290,23,87.18,SAN PABLO,610.25,$9.90,"$6,041.48",Ecom Japan Limited,ZAPOTAL SOCIEDAD ANONIMA DE CAPITAL VARIABLE,"1,850 masl ",El Salvador,2019,,APANECA-ILAMATEPEC,"Caramel, Balanced, Perfume, Transparent, Balanced, Sweet","""Cherry, strawberry, japanese cherry, apple pie, yogurt, Lemongrass, macadamia,berry, wine cherry, green tea, honey, black tea, floral, grape, wine, floral, wine, jasmin ""","malic, orange, Berry like, structured, complex, refined, ",Washed,Bourbón,,,El Salvador
291,24,87.15,LAS DUANAS,585.11,$26.20,"$15,329.88",Kafema,J. RAUL RIVERA S.A. DE C.V.,,El Salvador,2019,,ALOTEPEC-METAPAN,"Exotic, Sweet, Transparent, Clarity, Spice, Peach, Lemon / lime, Dried fruit driven, chocolate fudgy","""cacao, berry, Green apple, papaya, sugarcane, spice, mango, peach, wine, Dried fig, caramel, jack fruit, citrus, Chocolate liquor, black grape, rum, Raspberry, blackcurrant, sparkling blueberry juice, walnut ","Berry like, bright, complex, crisp, citric, malic, refined, pointed, sparkling","Natural, Anaerobic",Pacamara,,,El Salvador
292,25,87.06,LAS NINFAS,"1,615.33",$8.18,"$13,213.40","Wataru & Co., Ltd",PAMON S.A. DE C.V.,"1,651 to 1,704 mts",El Salvador,2019,,APANECA-ILAMATEPEC,,"""Sweet yellow fruits, caramel, vanilla, cedar, Brown spice, mandarine, floral notes, almond, guava, Pie spices, plum, black berry, cranberries, Apricot, apple sugarcane","Balanceado, bright, Citricmalic, clear, citric, complex, transparent",Natural,Pacamara,,10 hectares farm in production,El Salvador
